Poll ID,Date,Respondents,Media Outlet,Pollster,Media Index,Party,Votes,Votes_Rank
123,2022-09-18,616,ערוץ 14,דירקט פולס,14,Hadash Ta'al,0,12
123,2022-09-18,616,ערוץ 14,דירקט פולס,14,Otzma Yehudit,0,11
123,2022-09-18,616,ערוץ 14,דירקט פולס,14,Ra'am,4,10
123,2022-09-18,616,ערוץ 14,דירקט פולס,14,Joint Arab List,4,9
123,2022-09-18,616,ערוץ 14,דירקט פולס,14,Yisrael Beiteinu,6,8
123,2022-09-18,616,ערוץ 14,דירקט פולס,14,UTJ,7,7
123,2022-09-18,616,ערוץ 14,דירקט פולס,14,Shas,9,6
123,2022-09-18,616,ערוץ 14,דירקט פולס,14,The Democrats,9,5
123,2022-09-18,616,ערוץ 14,דירקט פולס,14,Religious Zionism,12,4
123,2022-09-18,616,ערוץ 14,דירקט פולס,14,Blue & White,13,3
123,2022-09-18,616,ערוץ 14,דירקט פולס,14,Yesh Atid,22,2
123,2022-09-18,616,ערוץ 14,דירקט פולס,14,Likud,34,1
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,The Reservists,0,16
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,Yashar!,0,15
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,Bennett's Party,0,14
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,Balad,0,13
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,Hadash Ta'al,0,12
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,Otzma Yehudit,0,11
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,Ra'am,4,10
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,Joint Arab List,4,9
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,Yisrael Beiteinu,5,8
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,UTJ,7,7
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,Shas,8,6
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,The Democrats,11,5
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,Religious Zionism,12,4
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,Blue & White,12,3
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,Yesh Atid,24,2
122,2022-09-17,702,כאן חדשות,דודי חסיד,11,Likud,33,1
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,Likud,32,1
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,Yesh Atid,24,2
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,Religious Zionism,13,3
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,Blue & White,12,4
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,The Democrats,10,5
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,Shas,8,6
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,UTJ,7,7
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,Yisrael Beiteinu,6,8
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,Joint Arab List,4,9
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,Ra'am,4,10
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,Otzma Yehudit,0,11
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,Hadash Ta'al,0,12
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,Balad,0,13
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,Bennett's Party,0,14
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,Yashar!,0,15
121,2022-09-16,691,חדשות 13,קמיל פוקס,19,The Reservists,0,16
120,2022-09-16,629,חדשות 12,מנו גבע,23,The Reservists,0,16
120,2022-09-16,629,חדשות 12,מנו גבע,23,Yashar!,0,15
120,2022-09-16,629,חדשות 12,מנו גבע,23,Bennett's Party,0,14
120,2022-09-16,629,חדשות 12,מנו גבע,23,Balad,0,13
120,2022-09-16,629,חדשות 12,מנו גבע,23,Hadash Ta'al,0,12
120,2022-09-16,629,חדשות 12,מנו גבע,23,Otzma Yehudit,0,11
120,2022-09-16,629,חדשות 12,מנו גבע,23,Ra'am,4,10
120,2022-09-16,629,חדשות 12,מנו גבע,23,Joint Arab List,4,9
120,2022-09-16,629,חדשות 12,מנו גבע,23,Yisrael Beiteinu,6,8
120,2022-09-16,629,חדשות 12,מנו גבע,23,UTJ,7,7
120,2022-09-16,629,חדשות 12,מנו גבע,23,Shas,8,6
120,2022-09-16,629,חדשות 12,מנו גבע,23,The Democrats,11,5
120,2022-09-16,629,חדשות 12,מנו גבע,23,Religious Zionism,12,4
120,2022-09-16,629,חדשות 12,מנו גבע,23,Blue & White,12,3
120,2022-09-16,629,חדשות 12,מנו גבע,23,Yesh Atid,23,2
120,2022-09-16,629,חדשות 12,מנו גבע,23,Likud,33,1
119,2022-09-16,700,מעריב,מנחם לזר,15,The Reservists,0,16
119,2022-09-16,700,מעריב,מנחם לזר,15,Yashar!,0,15
119,2022-09-16,700,מעריב,מנחם לזר,15,Bennett's Party,0,14
119,2022-09-16,700,מעריב,מנחם לזר,15,Balad,0,13
119,2022-09-16,700,מעריב,מנחם לזר,15,Hadash Ta'al,0,12
119,2022-09-16,700,מעריב,מנחם לזר,15,Otzma Yehudit,0,11
119,2022-09-16,700,מעריב,מנחם לזר,15,Ra'am,4,10
119,2022-09-16,700,מעריב,מנחם לזר,15,Joint Arab List,6,9
119,2022-09-16,700,מעריב,מנחם לזר,15,Yisrael Beiteinu,6,8
119,2022-09-16,700,מעריב,מנחם לזר,15,UTJ,7,7
119,2022-09-16,700,מעריב,מנחם לזר,15,Shas,8,6
119,2022-09-16,700,מעריב,מנחם לזר,15,The Democrats,10,5
119,2022-09-16,700,מעריב,מנחם לזר,15,Religious Zionism,11,4
119,2022-09-16,700,מעריב,מנחם לזר,15,Blue & White,12,3
119,2022-09-16,700,מעריב,מנחם לזר,15,Yesh Atid,25,2
119,2022-09-16,700,מעריב,מנחם לזר,15,Likud,31,1
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,Likud,34,1
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,Yesh Atid,22,2
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,Blue & White,12,3
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,Religious Zionism,11,4
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,The Democrats,10,5
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,Shas,9,6
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,UTJ,7,7
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,Yisrael Beiteinu,6,8
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,Joint Arab List,5,9
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,Ra'am,4,10
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,Otzma Yehudit,0,11
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,Hadash Ta'al,0,12
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,Balad,0,13
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,Bennett's Party,0,14
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,Yashar!,0,15
118,2022-09-15,645,ערוץ 14,דירקט פולס,13,The Reservists,0,16
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,Likud,31,1
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,Yesh Atid,24,2
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,Religious Zionism,13,3
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,Blue & White,12,4
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,The Democrats,10,5
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,Shas,8,6
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,UTJ,7,7
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,Yisrael Beiteinu,6,8
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,Joint Arab List,5,9
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,Ra'am,4,10
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,Otzma Yehudit,0,11
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,Hadash Ta'al,0,12
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,Balad,0,13
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,Bennett's Party,0,14
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,Yashar!,0,15
117,2022-09-14,781,חדשות 13,קמיל פוקס,18,The Reservists,0,16
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,Likud,32,1
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,Yesh Atid,24,2
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,Blue & White,12,3
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,Religious Zionism,12,4
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,The Democrats,10,5
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,Shas,9,6
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,UTJ,7,7
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,Yisrael Beiteinu,5,8
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,Joint Arab List,5,9
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,Ra'am,4,10
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,Otzma Yehudit,0,11
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,Hadash Ta'al,0,12
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,Balad,0,13
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,Bennett's Party,0,14
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,Yashar!,0,15
116,2022-09-13,650,כאן חדשות,דודי חסיד,10,The Reservists,0,16
115,2022-09-13,720,מאקו,מנחם לזר,1,Likud,32,1
115,2022-09-13,720,מאקו,מנחם לזר,1,Yesh Atid,26,2
115,2022-09-13,720,מאקו,מנחם לזר,1,Blue & White,12,3
115,2022-09-13,720,מאקו,מנחם לזר,1,Religious Zionism,11,4
115,2022-09-13,720,מאקו,מנחם לזר,1,The Democrats,11,5
115,2022-09-13,720,מאקו,מנחם לזר,1,Shas,8,6
115,2022-09-13,720,מאקו,מנחם לזר,1,UTJ,6,7
115,2022-09-13,720,מאקו,מנחם לזר,1,Yisrael Beiteinu,5,8
115,2022-09-13,720,מאקו,מנחם לזר,1,Joint Arab List,5,9
115,2022-09-13,720,מאקו,מנחם לזר,1,Ra'am,4,10
115,2022-09-13,720,מאקו,מנחם לזר,1,Hadash Ta'al,0,11
115,2022-09-13,720,מאקו,מנחם לזר,1,Balad,0,12
115,2022-09-13,720,מאקו,מנחם לזר,1,Otzma Yehudit,0,13
115,2022-09-13,720,מאקו,מנחם לזר,1,Bennett's Party,0,14
115,2022-09-13,720,מאקו,מנחם לזר,1,Yashar!,0,15
115,2022-09-13,720,מאקו,מנחם לזר,1,The Reservists,0,16
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,Likud,33,1
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,Yesh Atid,23,2
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,Religious Zionism,12,3
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,The Democrats,12,4
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,Blue & White,12,5
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,Shas,7,6
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,UTJ,7,7
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,Joint Arab List,6,8
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,Yisrael Beiteinu,4,9
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,Ra'am,4,10
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,Hadash Ta'al,0,11
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,Balad,0,12
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,Otzma Yehudit,0,13
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,Bennett's Party,0,14
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,Yashar!,0,15
114,2022-09-12,500,ישראל היום,מאגר מוחות,6,The Reservists,0,16
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,Likud,34,1
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,Yesh Atid,23,2
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,Blue & White,12,3
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,Religious Zionism,11,4
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,The Democrats,9,5
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,Shas,9,6
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,UTJ,7,7
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,Joint Arab List,6,8
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,Yisrael Beiteinu,5,9
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,Ra'am,4,10
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,Otzma Yehudit,0,11
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,Hadash Ta'al,0,12
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,Balad,0,13
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,Bennett's Party,0,14
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,Yashar!,0,15
113,2022-09-11,616,ערוץ 14,דירקט פולס,12,The Reservists,0,16
112,2022-09-10,504,חדשות 12,מנו גבע,22,Likud,32,1
112,2022-09-10,504,חדשות 12,מנו גבע,22,Yesh Atid,23,2
112,2022-09-10,504,חדשות 12,מנו גבע,22,Blue & White,12,3
112,2022-09-10,504,חדשות 12,מנו גבע,22,Religious Zionism,11,4
112,2022-09-10,504,חדשות 12,מנו גבע,22,The Democrats,11,5
112,2022-09-10,504,חדשות 12,מנו גבע,22,Shas,9,6
112,2022-09-10,504,חדשות 12,מנו גבע,22,UTJ,7,7
112,2022-09-10,504,חדשות 12,מנו גבע,22,Yisrael Beiteinu,5,8
112,2022-09-10,504,חדשות 12,מנו גבע,22,Joint Arab List,5,9
112,2022-09-10,504,חדשות 12,מנו גבע,22,Ra'am,5,10
112,2022-09-10,504,חדשות 12,מנו גבע,22,Otzma Yehudit,0,11
112,2022-09-10,504,חדשות 12,מנו גבע,22,Hadash Ta'al,0,12
112,2022-09-10,504,חדשות 12,מנו גבע,22,Balad,0,13
112,2022-09-10,504,חדשות 12,מנו גבע,22,Bennett's Party,0,14
112,2022-09-10,504,חדשות 12,מנו גבע,22,Yashar!,0,15
112,2022-09-10,504,חדשות 12,מנו גבע,22,The Reservists,0,16
111,2022-09-09,704,מעריב,מנחם לזר,14,Likud,31,1
111,2022-09-09,704,מעריב,מנחם לזר,14,Yesh Atid,25,2
111,2022-09-09,704,מעריב,מנחם לזר,14,Religious Zionism,13,3
111,2022-09-09,704,מעריב,מנחם לזר,14,Blue & White,12,4
111,2022-09-09,704,מעריב,מנחם לזר,14,The Democrats,9,5
111,2022-09-09,704,מעריב,מנחם לזר,14,Shas,8,6
111,2022-09-09,704,מעריב,מנחם לזר,14,UTJ,7,7
111,2022-09-09,704,מעריב,מנחם לזר,14,Joint Arab List,6,8
111,2022-09-09,704,מעריב,מנחם לזר,14,Yisrael Beiteinu,5,9
111,2022-09-09,704,מעריב,מנחם לזר,14,Ra'am,4,10
111,2022-09-09,704,מעריב,מנחם לזר,14,Otzma Yehudit,0,11
111,2022-09-09,704,מעריב,מנחם לזר,14,Hadash Ta'al,0,12
111,2022-09-09,704,מעריב,מנחם לזר,14,Balad,0,13
111,2022-09-09,704,מעריב,מנחם לזר,14,Bennett's Party,0,14
111,2022-09-09,704,מעריב,מנחם לזר,14,Yashar!,0,15
111,2022-09-09,704,מעריב,מנחם לזר,14,The Reservists,0,16
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,Likud,33,1
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,Yesh Atid,22,2
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,Blue & White,12,3
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,Religious Zionism,10,4
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,The Democrats,10,5
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,Shas,10,6
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,UTJ,7,7
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,Yisrael Beiteinu,6,8
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,Joint Arab List,6,9
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,Ra'am,4,10
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,Otzma Yehudit,0,11
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,Hadash Ta'al,0,12
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,Balad,0,13
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,Bennett's Party,0,14
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,Yashar!,0,15
110,2022-09-04,500,ערוץ 14,דירקט פולס,11,The Reservists,0,16
109,2022-09-02,703,מעריב,מנחם לזר,13,The Reservists,0,16
109,2022-09-02,703,מעריב,מנחם לזר,13,Yashar!,0,15
109,2022-09-02,703,מעריב,מנחם לזר,13,Bennett's Party,0,14
109,2022-09-02,703,מעריב,מנחם לזר,13,Balad,0,13
109,2022-09-02,703,מעריב,מנחם לזר,13,Hadash Ta'al,0,12
109,2022-09-02,703,מעריב,מנחם לזר,13,Otzma Yehudit,0,11
109,2022-09-02,703,מעריב,מנחם לזר,13,Ra'am,4,10
109,2022-09-02,703,מעריב,מנחם לזר,13,Yisrael Beiteinu,5,9
109,2022-09-02,703,מעריב,מנחם לזר,13,Joint Arab List,6,8
109,2022-09-02,703,מעריב,מנחם לזר,13,UTJ,6,7
109,2022-09-02,703,מעריב,מנחם לזר,13,Shas,8,6
109,2022-09-02,703,מעריב,מנחם לזר,13,The Democrats,10,5
109,2022-09-02,703,מעריב,מנחם לזר,13,Blue & White,13,4
109,2022-09-02,703,מעריב,מנחם לזר,13,Religious Zionism,13,3
109,2022-09-02,703,מעריב,מנחם לזר,13,Yesh Atid,24,2
109,2022-09-02,703,מעריב,מנחם לזר,13,Likud,31,1
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,Likud,32,1
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,Yesh Atid,24,2
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,Blue & White,13,3
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,Religious Zionism,12,4
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,The Democrats,9,5
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,Shas,8,6
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,UTJ,7,7
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,Yisrael Beiteinu,6,8
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,Joint Arab List,5,9
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,Ra'am,4,10
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,Otzma Yehudit,0,11
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,Hadash Ta'al,0,12
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,Balad,0,13
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,Bennett's Party,0,14
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,Yashar!,0,15
108,2022-09-01,701,חדשות 13,קמיל פוקס,17,The Reservists,0,16
107,2022-08-31,505,חדשות 12,מנו גבע,21,The Reservists,0,16
107,2022-08-31,505,חדשות 12,מנו גבע,21,Yashar!,0,15
107,2022-08-31,505,חדשות 12,מנו גבע,21,Bennett's Party,0,14
107,2022-08-31,505,חדשות 12,מנו גבע,21,Balad,0,13
107,2022-08-31,505,חדשות 12,מנו גבע,21,Hadash Ta'al,0,12
107,2022-08-31,505,חדשות 12,מנו גבע,21,Otzma Yehudit,0,11
107,2022-08-31,505,חדשות 12,מנו גבע,21,Ra'am,4,10
107,2022-08-31,505,חדשות 12,מנו גבע,21,Joint Arab List,5,9
107,2022-08-31,505,חדשות 12,מנו גבע,21,Yisrael Beiteinu,6,8
107,2022-08-31,505,חדשות 12,מנו גבע,21,UTJ,7,7
107,2022-08-31,505,חדשות 12,מנו גבע,21,Shas,8,6
107,2022-08-31,505,חדשות 12,מנו גבע,21,The Democrats,10,5
107,2022-08-31,505,חדשות 12,מנו גבע,21,Religious Zionism,11,4
107,2022-08-31,505,חדשות 12,מנו גבע,21,Blue & White,12,3
107,2022-08-31,505,חדשות 12,מנו גבע,21,Yesh Atid,24,2
107,2022-08-31,505,חדשות 12,מנו גבע,21,Likud,33,1
106,2022-08-28,512,103FM,מנחם לזר,6,Likud,32,1
106,2022-08-28,512,103FM,מנחם לזר,6,Yesh Atid,23,2
106,2022-08-28,512,103FM,מנחם לזר,6,Blue & White,13,3
106,2022-08-28,512,103FM,מנחם לזר,6,Religious Zionism,12,4
106,2022-08-28,512,103FM,מנחם לזר,6,The Democrats,10,5
106,2022-08-28,512,103FM,מנחם לזר,6,Shas,8,6
106,2022-08-28,512,103FM,מנחם לזר,6,UTJ,7,7
106,2022-08-28,512,103FM,מנחם לזר,6,Joint Arab List,6,8
106,2022-08-28,512,103FM,מנחם לזר,6,Yisrael Beiteinu,5,9
106,2022-08-28,512,103FM,מנחם לזר,6,Ra'am,4,10
106,2022-08-28,512,103FM,מנחם לזר,6,Hadash Ta'al,0,11
106,2022-08-28,512,103FM,מנחם לזר,6,Balad,0,12
106,2022-08-28,512,103FM,מנחם לזר,6,Otzma Yehudit,0,13
106,2022-08-28,512,103FM,מנחם לזר,6,Bennett's Party,0,14
106,2022-08-28,512,103FM,מנחם לזר,6,Yashar!,0,15
106,2022-08-28,512,103FM,מנחם לזר,6,The Reservists,0,16
102,2022-08-26,501,חדשות 12,מנו גבע,20,Likud,34,1
102,2022-08-26,501,חדשות 12,מנו גבע,20,Yesh Atid,23,2
102,2022-08-26,501,חדשות 12,מנו גבע,20,Blue & White,13,3
102,2022-08-26,501,חדשות 12,מנו גבע,20,The Democrats,11,4
102,2022-08-26,501,חדשות 12,מנו גבע,20,Religious Zionism,9,5
102,2022-08-26,501,חדשות 12,מנו גבע,20,Shas,8,6
102,2022-08-26,501,חדשות 12,מנו גבע,20,UTJ,7,7
102,2022-08-26,501,חדשות 12,מנו גבע,20,Yisrael Beiteinu,5,8
102,2022-08-26,501,חדשות 12,מנו גבע,20,Joint Arab List,5,9
102,2022-08-26,501,חדשות 12,מנו גבע,20,Ra'am,5,10
102,2022-08-26,501,חדשות 12,מנו גבע,20,Otzma Yehudit,0,11
102,2022-08-26,501,חדשות 12,מנו גבע,20,Hadash Ta'al,0,12
102,2022-08-26,501,חדשות 12,מנו גבע,20,Balad,0,13
102,2022-08-26,501,חדשות 12,מנו גבע,20,Bennett's Party,0,14
102,2022-08-26,501,חדשות 12,מנו גבע,20,Yashar!,0,15
102,2022-08-26,501,חדשות 12,מנו גבע,20,The Reservists,0,16
101,2022-08-26,715,מעריב,מנחם לזר,12,Likud,31,1
101,2022-08-26,715,מעריב,מנחם לזר,12,Yesh Atid,23,2
101,2022-08-26,715,מעריב,מנחם לזר,12,Blue & White,13,3
101,2022-08-26,715,מעריב,מנחם לזר,12,The Democrats,11,4
101,2022-08-26,715,מעריב,מנחם לזר,12,Shas,8,5
101,2022-08-26,715,מעריב,מנחם לזר,12,Otzma Yehudit,8,6
101,2022-08-26,715,מעריב,מנחם לזר,12,UTJ,7,7
101,2022-08-26,715,מעריב,מנחם לזר,12,Joint Arab List,6,8
101,2022-08-26,715,מעריב,מנחם לזר,12,Yisrael Beiteinu,5,9
101,2022-08-26,715,מעריב,מנחם לזר,12,Religious Zionism,4,10
101,2022-08-26,715,מעריב,מנחם לזר,12,Ra'am,4,11
101,2022-08-26,715,מעריב,מנחם לזר,12,Hadash Ta'al,0,12
101,2022-08-26,715,מעריב,מנחם לזר,12,Balad,0,13
101,2022-08-26,715,מעריב,מנחם לזר,12,Bennett's Party,0,14
101,2022-08-26,715,מעריב,מנחם לזר,12,Yashar!,0,15
101,2022-08-26,715,מעריב,מנחם לזר,12,The Reservists,0,16
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,The Reservists,0,16
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,Yashar!,0,15
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,Bennett's Party,0,14
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,Balad,0,13
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,Hadash Ta'al,0,12
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,Ra'am,4,11
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,Otzma Yehudit,5,10
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,Religious Zionism,5,9
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,Joint Arab List,6,8
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,Yisrael Beiteinu,6,7
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,UTJ,7,6
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,Shas,9,5
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,The Democrats,9,4
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,Blue & White,12,3
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,Yesh Atid,22,2
100,2022-08-24,614,ערוץ 14,דירקט פולס,10,Likud,35,1
99,2022-08-24,500,חדשות 12,מנו גבע,19,The Reservists,0,16
99,2022-08-24,500,חדשות 12,מנו גבע,19,Yashar!,0,15
99,2022-08-24,500,חדשות 12,מנו גבע,19,Bennett's Party,0,14
99,2022-08-24,500,חדשות 12,מנו גבע,19,Balad,0,13
99,2022-08-24,500,חדשות 12,מנו גבע,19,Hadash Ta'al,0,12
99,2022-08-24,500,חדשות 12,מנו גבע,19,Religious Zionism,0,11
99,2022-08-24,500,חדשות 12,מנו גבע,19,Ra'am,5,10
99,2022-08-24,500,חדשות 12,מנו גבע,19,Joint Arab List,5,9
99,2022-08-24,500,חדשות 12,מנו גבע,19,Yisrael Beiteinu,5,8
99,2022-08-24,500,חדשות 12,מנו גבע,19,UTJ,7,7
99,2022-08-24,500,חדשות 12,מנו גבע,19,Shas,8,6
99,2022-08-24,500,חדשות 12,מנו גבע,19,Otzma Yehudit,9,5
99,2022-08-24,500,חדשות 12,מנו גבע,19,The Democrats,11,4
99,2022-08-24,500,חדשות 12,מנו גבע,19,Blue & White,13,3
99,2022-08-24,500,חדשות 12,מנו גבע,19,Yesh Atid,23,2
99,2022-08-24,500,חדשות 12,מנו גבע,19,Likud,34,1
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,The Reservists,0,16
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,Yashar!,0,15
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,Bennett's Party,0,14
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,Balad,0,13
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,Hadash Ta'al,0,12
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,Ra'am,4,11
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,Joint Arab List,5,10
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,Yisrael Beiteinu,6,9
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,UTJ,7,8
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,Religious Zionism,7,7
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,Shas,8,6
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,Otzma Yehudit,9,5
